year,county,yield_lb_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
2017,MILAM,789,14400,12300,884.35065,5827.47264,4977.63288,4401972.873
2017,MITCHELL,526,61700,39261,589.5671,24969.10152,15888.36134,9367255.12
2017,MITCHELL,526,61700,46500,589.5671,24969.10152,18817.8804,11094403.18
2017,MOORE,1222,54800,33846,1369.6787,22176.77088,13696.98882,18760473.84
2017,MOORE,1222,54800,50000,1369.6787,22176.77088,20234.28,27714462.33
2017,MOTLEY,774,22400,6243,867.5379,9064.95744,2526.452201,2191793.037
2017,MOTLEY,774,22400,6850,867.5379,9064.95744,2772.09636,2404898.655
2017,NAVARRO,736,17600,26852,824.9456,7122.46656,10866.61773,8964368.484
2017,NAVARRO,736,17600,16300,824.9456,7122.46656,6596.37528,5441650.763
2017,NOLAN,589,66400,60821,660.18065,26871.12384,24613.38288,16249279.11
2017,NOLAN,589,66400,62800,660.18065,26871.12384,25414.25568,16777999.83
2017,NUECES,1129,129900,128293,1265.43965,52568.65944,51918.32968,65699512.94
2017,NUECES,1129,129900,128400,1265.43965,52568.65944,51961.63104,65754308.2
2017,OCHILTREE,1129,48000,44115,1265.43965,19424.9088,17852.70524,22591521.08
2017,OCHILTREE,1129,48000,45900,1265.43965,19424.9088,18575.06904,23505628.86
2017,PARMER,1003,71600,52217,1124.21255,28975.48896,21131.46798,23756261.5
2017,PARMER,1003,71600,57600,1124.21255,28975.48896,23309.89056,26205271.51
2017,PECOS,1316,6900,3181,1475.0386,2792.33064,1287.304894,1898824.408
2017,PECOS,1316,6900,6600,1475.0386,2792.33064,2670.92496,3939717.414
2017,RANDALL,1030,12100,8060,1154.4755,4896.69576,3261.765936,3765628.86
2017,RANDALL,1030,12100,9900,1154.4755,4896.69576,4006.38744,4625276.143
2017,REAGAN,698,42400,28866,782.3533,17158.66944,11681.65453,9139180.971
2017,REAGAN,698,42400,37800,782.3533,17158.66944,15297.11568,11967748.93
2017,REEVES,1170,4800,4800,1311.3945,1942.49088,1942.49088,2547371.856
2017,REFUGIO,1325,39400,22920,1485.12625,15944.61264,9275.393952,13775131.04
2017,REFUGIO,1325,39400,39000,1485.12625,15944.61264,15782.7384,23439359.09
2017,ROBERTS,832,5500,4550,932.5472,2225.7708,1841.31948,1717117.325
2017,ROBERTSON,937,15100,12309,1050.23645,6110.75256,4981.27505,5231516.625
2017,ROBERTSON,937,15100,14900,1050.23645,6110.75256,6029.81544,6332731.962
2017,RUNNELS,488,88000,69222,546.9748,35612.3328,28013.1466,15322485.26
2017,RUNNELS,488,88000,79300,546.9748,35612.3328,32091.56808,17553279.03
2017,SAN PATRICIO,1162,107200,98021,1302.4277,43382.29632,39667.6872,51664294.6
2017,SAN PATRICIO,1162,107200,106100,1302.4277,43382.29632,42937.14216,55922523.31
2017,SCHLEICHER,631,12700,9935,707.25635,5139.50712,4020.551436,2843560.534
2017,SCHLEICHER,631,12700,10300,707.25635,5139.50712,4168.26168,2948029.542
2017,SCURRY,467,82900,67194,523.43695,33548.43624,27192.44421,14233530.06
2017,SCURRY,467,82900,61400,523.43695,33548.43624,24847.69584,13006202.13
2017,SHERMAN,1120,53600,40929,1255.352,21691.14816,16563.37692,20792868.35
2017,SHERMAN,1120,53600,48100,1255.352,21691.14816,19465.37736,24435900.4
2017,STARR,944,5200,5400,1058.0824,2104.36512,2185.30224,2312229.839
2017,STARR,944,5200,4900,1058.0824,2104.36512,1982.95944,2098134.483
2017,SWISHER,1048,111200,100398,1174.6508,45001.03872,40629.62487,47725621.36
2017,SWISHER,1048,111200,92700,1174.6508,45001.03872,37514.35512,44066267.25
2017,TAYLOR,522,27000,18085,585.0837,10926.5112,7318.739076,4282074.938
2017,TAYLOR,522,27000,23900,585.0837,10926.5112,9671.98584,5658921.262
2017,TERRY,675,267500,209724,756.57375,108253.398,84872.28277,64212141.25
2017,TERRY,675,267500,187200,756.57375,108253.398,75757.14432,57315866.77
2017,TOM GREEN,802,109200,54377,898.9217,44191.66752,22005.58887,19781301.36
2017,TOM GREEN,802,109200,97300,898.9217,44191.66752,39375.90888,35395858.95
2017,TRAVIS,582,2900,1739,652.3347,1173.58824,703.7482584,459079.409
2017,TRAVIS,582,2900,2250,652.3347,1173.58824,910.5426,593978.5338
2017,UPTON,628,15500,34569,703.8938,6272.6268,13989.57651,9847176.167
2017,UPTON,628,15500,9500,703.8938,6272.6268,3844.5132,2706129.005
2017,UVALDE,1632,14400,10821,1829.2272,5827.47264,4379.102878,8010374.095
2017,UVALDE,1632,14400,14000,1829.2272,5827.47264,5665.5984,10363666.7
2017,WHARTON,965,79100,80643,1081.62025,32010.63096,32635.06084,35298742.67
2017,WHARTON,965,79100,67600,1081.62025,32010.63096,27356.74656,29589611.05
2017,WHEELER,692,14400,13243,775.6282,5827.47264,5359.251401,4156786.517
2017,WHEELER,692,14400,12950,775.6282,5827.47264,5240.67852,4064818.047
2017,WILBARGER,816,40900,50100,914.6136,16551.64104,20274.74856,18543560.77
2017,WILBARGER,816,40900,38300,914.6136,16551.64104,15499.45848,14176015.52
2017,WILLACY,853,67000,69082,956.08505,27113.9352,27956.49062,26728782.73
2017,WILLACY,853,67000,65300,956.08505,27113.9352,26425.96968,25265474.54
2017,WILLIAMSON,909,18900,27204,1018.85265,7648.55784,11009.06706,11216617.15
2017,WILLIAMSON,909,18900,18800,1018.85265,7648.55784,7608.08928,7751521.924
2017,WILSON,1111,2700,2972,1245.26435,1092.65112,1202.725603,1497711.316
2017,WILSON,1111,2700,2700,1245.26435,1092.65112,1092.65112,1360639.487
2017,YOAKUM,848,147400,98050,950.4808,59650.65744,39679.42308,37714529.79
2017,YOAKUM,848,147400,83600,950.4808,59650.65744,33831.71616,32156396.64
2018,AUSTIN,851,3800,2900,953.84335,1537.80528,1173.58824,1119419.338
2018,BAILEY,903,94100,30400,1012.12755,38080.91496,12302.44224,12451640.72
2018,BAYLOR,590,10200,4800,661.3015,4127.79312,1942.49088,1284572.133
2018,BEE,787,16600,15300,882.10895,6717.78096,6191.68968,5461744.882
2018,BELL,550,9600,9100,616.4675,3884.98176,3682.63896,2270227.233
2018,BRISCOE,766,44500,26500,858.5711,18008.5092,10724.1684,9207461.06
2018,BURLESON,945,15300,13200,1059.20325,6191.68968,5341.84992,5658104.796
2018,CALDWELL,505,3900,3800,566.02925,1578.27384,1537.80528,870442.7693
2018,CALHOUN,1084,20300,19700,1215.0014,8215.11768,7972.30632,9686363.34
2018,CAMERON,1035,73800,47500,1160.07975,29865.79728,19222.566,22299709.56
2018,CARSON,1078,104800,44100,1208.2763,42411.05088,17846.63496,21563666.06
2018,CASTRO,1180,80300,42900,1322.603,32496.25368,17361.01224,22961726.87
2018,CHILDRESS,634,56500,37500,710.6189,22864.7364,15175.71,10784146.35
2018,COCHRAN,610,157800,61200,683.7185,63859.38768,24766.75872,16933491.12
2018,COLLIN,1204,8000,1300,1349.5034,3237.4848,526.09128,709961.9711
2018,COLLINGSWORTH,667,71300,63900,747.60695,28854.08328,25859.40984,19332674.52
2018,COLORADO,1065,8000,3200,1193.70525,3237.4848,1294.99392,1545841.041
2018,CONCHO,527,37500,25800,590.68795,15175.71,10440.88848,6167307.012
2018,CROSBY,565,230000,166200,633.28025,93077.688,67258.74672,42593635.94
2018,DALLAM,656,47600,38900,735.2776,19263.03456,15742.26984,11574938.39
2018,DAWSON,798,337500,89700,894.4383,136581.39,36300.29832,32468377.12
2018,DEAF SMITH,914,53300,26200,1024.4569,21569.74248,10602.76272,10862073.43
2018,DICKENS,398,34600,28600,446.0983,14002.12176,11574.00816,5163145.364
2018,DONLEY,848,21000,13700,950.4808,8498.3976,5544.19272,5269648.732
2018,ELLIS,652,32100,26500,730.7942,12990.40776,10724.1684,7837160.067
2018,FALLS,846,12400,11900,948.2391,5018.10144,4815.75864,4566490.639
2018,FANNIN,537,13600,8600,601.89645,5503.72416,3480.29616,2094777.904
2018,FLOYD,841,238000,156800,942.63485,96315.1728,63454.70208,59814613.58
2018,FORT BEND,935,42600,35800,1047.99475,17239.60656,14487.74448,15183080.15
2018,FRIO,1135,9300,9300,1272.16475,3763.57608,3763.57608,4787888.823
2018,GAINES,532,331000,223700,596.2922,133950.9336,90528.16872,53981240.89
2018,GARZA,515,49200,27600,577.23775,19910.53152,11169.32256,6447354.624
2018,GLASSCOCK,846,117800,16400,948.2391,47671.96368,6636.84384,6293314.83
2018,GRAY,783,44000,17900,877.62555,17806.1664,7243.87224,6357407.359
2018,GUADALUPE,682,2400,2300,764.4197,971.24544,930.77688,711504.1834
2018,HALE,955,311500,183300,1070.41175,126059.5644,74178.87048,79401934.56
2018,HALL,733,81300,73500,821.58305,32900.93928,29744.3916,24437487.97
2018,HANSFORD,1280,74600,58100,1434.688,30189.54576,23512.23336,33732719.05
2018,HARDEMAN,960,23300,13000,1076.016,9429.17448,5260.9128,5660826.347
2018,HARTLEY,1159,27600,22400,1299.06515,11169.32256,9064.95744,11775970.3
2018,HASKELL,518,110200,42200,580.6003,44596.35312,17077.73232,9915336.508
2018,HIDALGO,990,59700,50600,1109.6415,24159.73032,20477.09136,22722230.37
2018,HILL,491,23800,22500,550.33735,9631.51728,9105.426,5011056.015
2018,HOCKLEY,868,303500,142900,972.8978,122822.0796,57829.57224,56262263.61
2018,HUNT,744,9500,6900,833.9124,3844.5132,2792.33064,2328559.146
2018,HUTCHINSON,1041,35400,24200,1166.80485,14325.87024,9793.39152,11426976.72
2018,JACKSON,817,62300,55200,915.73445,25211.91288,22338.64512,20456266.9
2018,JIM WELLS,647,20100,16700,725.18995,8134.18056,6758.24952,4901014.631
2018,JONES,592,105100,36700,663.5432,42532.45656,14851.96152,9854918.073
2018,KNOX,674,29300,20800,755.4529,11857.28808,8417.46048,6358994.93
2018,LAMAR,1076,9100,5400,1206.0346,3682.63896,2185.30224,2635550.113
2018,LAMB,873,215700,92300,978.50205,87290.68392,37352.48088,36549479.11
2018,LUBBOCK,750,305000,181800,840.6375,123429.108,73571.84208,61847249.4
2018,LYNN,560,346600,199000,627.676,140264.029,80532.4344,50548276.29
2018,MARTIN,579,188600,18400,648.97215,76323.70416,7446.21504,4832386.184
2018,MATAGORDA,862,76200,60100,966.1727,30837.04272,24321.60456,23498870.35
2018,MCCULLOCH,266,13700,9200,298.1461,5544.19272,3723.10752,1110029.987
2018,MCLENNAN,652,11100,10800,730.7942,4492.01016,4370.60448,3194012.404
2018,MEDINA,1494,19800,18200,1674.5499,8012.77488,7365.27792,12333525.4
2018,MILAM,677,19600,16800,758.81545,7931.83776,6798.71808,5158972.319
2018,MITCHELL,501,64100,9200,561.54585,25940.34696,3723.10752,2090695.577
2018,MOORE,1147,42900,36200,1285.61495,17361.01224,14649.61872,18833768.84
2018,MOTLEY,463,22600,13900,518.95355,9145.89456,5625.12984,2919181.1
2018,NAVARRO,619,22600,15500,693.80615,9145.89456,6272.6268,4351987.05
2018,NOLAN,738,65100,12100,827.1873,26345.03256,4896.69576,4050484.545
2018,NUECES,853,131700,129800,956.08505,53297.09352,52528.19088,50221418
2018,OCHILTREE,1164,48900,44800,1304.6694,19789.12584,18129.91488,23653545.17
2018,PARMER,1211,85200,55800,1357.34935,34479.21312,22581.45648,30650925.28
2018,RANDALL,955,15200,4800,1070.41175,6151.22112,1942.49088,2079265.062
2018,REAGAN,836,53200,8700,937.0306,21529.27392,3520.76472,3299064.278
2018,REFUGIO,839,45800,45800,940.39315,18534.60048,18534.60048,17429811.33
2018,ROBERTSON,1111,18000,17500,1245.26435,7284.3408,7081.998,8818959.636
2018,RUNNELS,465,92900,56400,521.19525,37595.29224,22824.26784,11895899.98
2018,SAN PATRICIO,824,112500,107500,923.5804,45527.13,43503.702,40179166.49
2018,SCURRY,473,92700,7000,530.16205,37514.35512,2832.7992,1501842.631
2018,SHERMAN,1142,58200,47500,1280.0107,23552.70192,19222.566,24605090.16
2018,STARR,684,9400,7300,766.6614,3804.04464,2954.20488,2264874.849
2018,SWISHER,937,145900,61300,1050.23645,59043.62904,24807.22728,26053454.31
2018,TERRY,580,291500,153200,650.093,117965.8524,61997.83392,40304357.85
2018,TOM GREEN,598,106300,86500,670.2683,43018.07928,35005.3044,23462945.87
2018,UPTON,831,18100,2600,931.42635,7324.80936,1052.18256,980030.5614
2018,UVALDE,1227,18800,18000,1375.28295,7608.08928,7284.3408,10018029.7
2018,VICTORIA,1104,26900,22600,1237.4184,10886.04264,9145.89456,11317298.21
2018,WHARTON,1000,87200,79500,1120.85,35288.58432,32172.5052,36060552.45
2018,WHEELER,623,13700,8900,698.28955,5544.19272,3601.70184,2515030.757
2018,WICHITA,373,19500,8400,418.07705,7891.3692,3399.35904,1421193.999
2018,WILBARGER,550,49500,20000,616.4675,20031.9372,8093.712,4989510.402
2018,WILLACY,836,74400,14300,937.0306,30108.60864,5787.00408,5422599.905
2018,WILLIAMSON,626,23300,20200,701.6521,9429.17448,8174.64912,5735759.722
2018,YOAKUM,729,165400,76600,817.09965,66934.99824,30998.91696,25329204.2
2018,ZAVALA,1541,8600,7100,1727.22985,3480.29616,2873.26776,4962793.842
2019,AUSTIN,775,3900,3900,868.65875,1578.27384,1578.27384,1370981.381
2019,BAILEY,542,85500,58500,607.5007,34600.6188,23674.1076,14382036.94
2019,BEE,1118,20600,20600,1253.1103,8336.52336,8336.52336,10446583.29
2019,BELL,530,9600,9600,594.0505,3884.98176,3884.98176,2307875.357
2019,BORDEN,249,40700,19100,279.09165,16470.70392,7729.49496,2157237.502
2019,BOSQUE,570,1600,1600,638.8845,647.49696,647.49696,413675.7715
2019,BRAZORIA,960,7000,6900,1076.016,2832.7992,2792.33064,3004592.446
2019,BRISCOE,677,35000,21200,758.81545,14163.996,8579.33472,6510131.736
2019,BURLESON,851,12700,12300,953.84335,5139.50712,4977.63288,4747882.021
2019,CALDWELL,395,4600,4500,442.73575,1861.55376,1821.0852,806259.5218
2019,CALHOUN,895,29500,29400,1003.16075,11938.2252,11897.75664,11935362.47
2019,CAMERON,586,72800,67200,656.8181,29461.11168,27194.87232,17862084.37
2019,CARSON,798,94900,33500,894.4383,38404.66344,13556.9676,12125871.05
2019,CASTRO,1062,62500,29200,1190.3427,25292.85,11816.81952,14066064.85
2019,CHILDRESS,612,53500,48700,685.9602,21650.6796,19708.18872,13519033.08
2019,COCHRAN,485,152500,111000,543.61225,61714.554,44920.1016,24419117.5
2019,COLEMAN,200,8500,7200,224.17,3439.8276,2913.73632,653172.2709
2019,COLLINGSWORTH,632,71200,67300,708.3772,28813.61472,27235.34088,19292894.51
2019,COLORADO,1031,5100,3400,1155.59635,2063.89656,1375.93104,1590020.888
2019,COMANCHE,471,5500,5400,527.92035,2225.7708,2185.30224,1153665.523
2019,CONCHO,417,35200,34400,467.39445,14244.93312,13921.18464,6506684.438
2019,COTTLE,292,32700,25000,327.2882,13233.21912,10117.14,3311220.54
2019,CROSBY,545,222000,165000,610.86325,89840.2032,66773.124,40789247.54
2019,DAWSON,420,324000,183000,470.757,131118.1344,74057.4648,34863069.96
2019,DEAF SMITH,652,42600,19000,730.7942,17239.60656,7689.0264,5619095.897
2019,DICKENS,319,34000,29800,357.55115,13759.3104,12059.63088,4311934.89
2019,DONLEY,625,18300,13900,700.53125,7405.74648,5625.12984,3940579.238
2019,ELLIS,513,19600,18700,574.99605,7931.83776,7567.62072,4351352.022
2019,FISHER,229,99000,74000,256.67465,40063.8744,29946.7344,7686567.571
2019,FLOYD,665,202000,116000,745.36525,81746.4912,46943.5296,34990075.68
2019,FORT BEND,744,43600,42900,833.9124,17644.29216,17361.01224,14477563.38
2019,FRIO,1422,8000,8000,1593.8487,3237.4848,3237.4848,5160060.94
2019,GAINES,487,310500,210000,545.85395,125654.8788,84983.976,46388838.99
2019,GARZA,588,46500,41200,659.0598,18817.8804,16673.04672,10988534.84
2019,GLASSCOCK,409,105000,96000,458.42765,42491.988,38849.8176,17809830.59
2019,GRAY,784,40300,17500,878.7464,16308.82968,7081.998,6223280.247
2019,GUADALUPE,640,2100,2100,717.344,849.83976,849.83976,609627.4528
2019,HALE,594,254000,164000,665.7849,102790.1424,66368.4384,44187104.12
2019,HALL,485,80200,60600,543.61225,32455.78512,24523.94736,13331518.2
2019,HANSFORD,893,49000,18000,1000.91905,19829.5944,7284.3408,7291035.473
2019,HARDEMAN,839,19500,15100,940.39315,7891.3692,6110.75256,5746509.849
2019,HARTLEY,1056,41500,4000,1183.6176,16794.4524,1618.7424,1915971.995
2019,HASKELL,316,111000,62500,354.1886,44920.1016,25292.85,8958439.132
2019,HIDALGO,1151,58700,56500,1290.09835,23755.04472,22864.7364,29497758.7
2019,HILL,616,19900,19800,690.4436,8053.24344,8012.77488,5532369.134
2019,HOCKLEY,501,289000,238000,561.54585,116954.1384,96315.1728,54085385.58
2019,HOWARD,352,135500,47000,394.5392,54834.8988,19020.2232,7504223.645
2019,HUDSPETH,1104,7800,7000,1237.4184,3156.54768,2832.7992,3505357.854
2019,JACKSON,902,69700,64600,1011.0067,28206.58632,26142.68976,26430434.5
2019,JIM WELLS,797,21500,20300,893.31745,8700.7404,8215.11768,7338707.977
2019,JONES,317,94000,54500,355.30945,38040.4464,22055.3652,7836479.679
2019,KNOX,655,22900,19500,734.15675,9267.30024,7891.3692,5793501.965
2019,LAMAR,637,6300,5500,713.98145,2549.51928,2225.7708,1589159.063
2019,LAMB,689,193500,121000,772.26565,78306.6636,48966.9576,37815499.34
2019,LIVE OAK,725,5100,4900,812.61625,2063.89656,1982.95944,1611385.064
2019,LUBBOCK,478,279500,238000,535.7663,113109.6252,96315.1728,51602423.76
2019,LYNN,398,345000,285000,446.0983,139616.532,115335.396,51450924.09
2019,MARTIN,369,179000,145000,413.59365,72438.7224,58679.412,24269432.19
2019,MATAGORDA,729,62000,59000,817.09965,25090.5072,23876.4504,19509439.27
2019,MCCULLOCH,400,13300,13200,448.34,5382.31848,5341.84992,2394964.993
2019,MCLENNAN,595,10100,10000,666.90575,4087.32456,4046.856,2698871.536
2019,MEDINA,1489,16500,16500,1668.94565,6677.3124,6677.3124,11144071.48
2019,MILAM,622,14400,13500,697.1687,5827.47264,5463.2556,3808810.804
2019,MITCHELL,449,60500,44000,503.26165,24483.4788,17806.1664,8961160.683
2019,MOORE,921,41800,17100,1032.30285,16915.85808,6920.12376,7143663.48
2019,MOTLEY,246,23500,15600,275.7291,9510.1116,6313.09536,1740704.102
2019,NAVARRO,425,15700,14900,476.36125,6353.56392,6029.81544,2872370.42
2019,NOLAN,425,59900,54500,476.36125,24240.66744,22055.3652,10506321.34
2019,NUECES,930,139000,138900,1042.3905,56251.2984,56210.82984,58593635.02
2019,OCHILTREE,634,36500,5000,710.6189,14771.0244,2023.428,1437886.18
2019,PARMER,683,70400,43000,765.54055,28489.86624,17401.4808,13321539.18
2019,RANDALL,785,12800,3300,879.86725,5179.97568,1335.46248,1175029.7
2019,REAGAN,388,48000,47100,434.8898,19424.9088,19060.69176,8289300.427
2019,REFUGIO,1130,49800,47300,1266.5605,20153.34288,19141.62888,24244031.05
2019,ROBERTSON,1242,14600,14300,1392.0957,5908.40976,5787.00408,8056063.496
2019,RUNNELS,325,84000,80500,364.27625,33993.5904,32577.1908,11867096.9
2019,SAN PATRICIO,1075,122000,121000,1204.91375,49371.6432,48966.9576,59000960.51
2019,SCHLEICHER,439,12500,11600,492.05315,5058.57,4694.35296,2309871.161
2019,SCURRY,304,78900,68500,340.7384,31929.69384,27720.9636,9445596.784
2019,SHERMAN,913,51500,28500,1023.33605,20841.3084,11533.5396,11802686.86
2019,STARR,522,9000,6800,585.0837,3642.1704,2751.86208,1610069.648
2019,SWISHER,587,104500,53200,657.93895,42289.6452,21529.27392,14164947.88
2019,TAYLOR,430,29600,20300,481.9655,11978.69376,8215.11768,3959403.3
2019,TERRY,477,271000,173000,534.64545,109669.7976,70010.6088,37430853.45
2019,TOM GREEN,569,103000,101000,637.76365,41682.6168,40873.2456,26067470.3
2019,UPTON,432,14300,14100,484.2072,5787.00408,5706.06696,2762918.706
2019,UVALDE,1518,15500,15400,1701.4503,6272.6268,6232.15824,10603707.51
2019,VICTORIA,879,31000,29800,985.22715,12545.2536,12059.63088,11881475.76
2019,WHARTON,849,90700,87400,951.60165,36704.98392,35369.52144,33657694.96
2019,WILBARGER,538,36400,19100,603.0173,14730.55584,7729.49496,4661019.181
2019,WILLACY,787,73000,69500,882.10895,29542.0488,28125.6492,24809886.88
2019,WILLIAMSON,590,18900,18400,661.3015,7648.55784,7446.21504,4924193.175
2019,YOAKUM,427,150500,83500,478.60295,60905.1828,33791.2476,16172590.79
2019,ZAVALA,1602,6600,6500,1795.6017,2670.92496,2630.4564,4723251.984
2020,BAILEY,569,80000,25300,637.76365,32374.848,10238.54568,6529772.264
2020,BAYLOR,713,4800,3770,799.16605,1942.49088,1525.664712,1219259.442
2020,BEE,1031,15700,14900,1155.59635,6353.56392,6029.81544,6968032.714
2020,BELL,746,6100,5940,836.1541,2468.58216,2403.832464,2009974.37
2020,BORDEN,284,44400,16800,318.3214,17968.04064,6798.71808,2164177.457
2020,BRAZORIA,986,7100,7060,1105.1581,2873.26776,2857.080336,3157525.476
2020,BRISCOE,748,36500,18300,838.3958,14771.0244,7405.74648,6208946.745
2020,BURLESON,986,12800,12700,1105.1581,5179.97568,5139.50712,5679967.924
2020,CALDWELL,715,4200,4150,801.40775,1699.67952,1679.44524,1345920.431
2020,CALHOUN,1071,23200,23000,1200.43035,9388.70592,9307.7688,11173328.16
2020,CAMERON,894,59600,8860,1002.0399,24119.26176,3585.514416,3592828.507
2020,CARSON,1007,94000,31900,1128.69595,38040.4464,12909.47064,14570867.23
2020,CASTRO,826,54500,25800,925.8221,22055.3652,10440.88848,9666405.298
2020,CHILDRESS,360,54900,34400,403.506,22217.23944,13921.18464,5617281.529
2020,COCHRAN,525,151500,35200,588.44625,61309.8684,14244.93312,8382377.476
2020,COLLINGSWORTH,631,69600,46200,707.25635,28166.11776,18696.47472,13223200.47
2020,COLORADO,1094,5600,2440,1226.2099,2266.23936,987.432864,1210799.953
2020,CONCHO,408,37500,16000,457.3068,15175.71,6474.9696,2961047.628
2020,COTTLE,249,29600,13700,279.09165,11978.69376,5544.19272,1547337.894
2020,CROSBY,556,222000,116500,623.1926,89840.2032,47145.8724,29380958.8
2020,DAWSON,741,334000,53100,830.54985,135164.9904,21488.80536,17847524.07
2020,DEAF SMITH,762,31500,12600,854.0877,12747.5964,5099.03856,4355026.116
2020,DICKENS,495,33500,12600,554.82075,13556.9676,5099.03856,2829052.398
2020,DONLEY,859,15600,10500,962.81015,6313.09536,4249.1988,4091171.734
2020,ELLIS,925,13500,12400,1036.78625,5463.2556,5018.10144,5202698.574
2020,FISHER,235,109500,26200,263.39975,44313.0732,10602.76272,2792765.05
2020,FLOYD,834,207000,102400,934.7889,83769.9192,41439.80544,38737470.14
2020,FORT BEND,1191,35700,35500,1334.93235,14447.27592,14366.3388,19178090.42
2020,GAINES,413,315000,101300,462.91105,127475.964,40994.65128,18976877.07
2020,GARZA,530,46500,41200,594.0505,18817.8804,16673.04672,9904631.741
2020,GLASSCOCK,728,106000,25600,815.9788,42896.6736,10359.95136,8453500.679
2020,GRAY,539,38300,15400,604.13815,15499.45848,6232.15824,3765084.55
2020,HALE,638,250000,111300,715.1023,101171.4,45041.50728,32209285.45
2020,HALL,650,80200,49400,728.5525,32455.78512,19991.46864,14564834.46
2020,HANSFORD,1018,63900,28000,1141.0253,25859.40984,11331.1968,12929182.23
2020,HARDEMAN,875,17000,11300,980.74375,6879.6552,4572.94728,4484889.464
2020,HARTLEY,1232,39000,20800,1380.8872,15782.7384,8417.46048,11623563.43
2020,HASKELL,415,95600,44000,465.15275,38687.94336,17806.1664,8282587.268
2020,HAYS,639,2500,2480,716.22315,1011.714,1003.620288,718816.0841
2020,HILL,1048,18600,18500,1174.6508,7527.15216,7486.6836,8794238.88
2020,HOCKLEY,538,288000,107000,603.0173,116549.4528,43301.3592,26111468.71
2020,HOWARD,419,137000,7560,469.63615,55441.9272,3059.423136,1436815.703
2020,HUNT,738,6800,6760,827.1873,2751.86208,2735.674656,2262915.332
2020,JACKSON,826,34800,34400,925.8221,14083.05888,13921.18464,12888540.4
2020,JIM WELLS,595,20800,12100,666.90575,8417.46048,4896.69576,3265634.558
2020,JONES,323,79200,34200,362.03455,32051.09952,13840.24752,5010647.783
2020,KLEBERG,967,46000,35200,1083.86195,18615.5376,14244.93312,15439540.99
2020,KNOX,847,19700,15700,949.35995,7972.30632,6353.56392,6031819.125
2020,LAMB,744,192000,57400,833.9124,77699.6352,23228.95344,19370912.31
2020,LUBBOCK,591,276000,165400,662.42235,111693.2256,66934.99824,44339238.83
2020,LYNN,375,358000,238500,420.31875,144877.4448,96517.5156,40568121.51
2020,MARTIN,348,180000,26100,390.0558,72843.408,10562.29416,4119884.098
2020,MATAGORDA,1000,46500,45800,1120.85,18817.8804,18534.60048,20774506.95
2020,MCCULLOCH,319,9900,3460,357.55115,4006.38744,1400.212176,500647.4738
2020,MCLENNAN,936,9100,6410,1049.1156,3682.63896,2594.034696,2721442.267
2020,MEDINA,1458,14200,13300,1634.1993,5746.53552,5382.31848,8795781.092
2020,MILAM,732,15200,14300,820.4622,6151.22112,5787.00408,4748018.099
2020,MITCHELL,409,55500,15600,458.42765,22460.0508,6313.09536,2894097.47
2020,MOORE,933,41000,22900,1045.75305,16592.1096,9267.30024,9691307.491
2020,NAVARRO,727,17400,16700,814.85795,7041.52944,6758.24952,5507013.349
2020,NOLAN,625,55300,9060,700.53125,22379.11368,3666.451536,2568463.878
2020,NUECES,1047,142000,135100,1173.52995,57465.3552,54673.02456,64160431.78
2020,OCHILTREE,724,43500,27200,811.4954,17603.8236,11007.44832,8932493.677
2020,PARMER,735,49500,22200,823.82475,20031.9372,8984.02032,7401258.294
2020,REAGAN,598,50700,12200,670.2683,20517.55992,4937.16432,3309224.736
2020,REFUGIO,1048,48000,46900,1174.6508,19424.9088,18979.75464,22294583.97
2020,ROBERTSON,1324,14000,13200,1484.0054,5665.5984,5341.84992,7927334.127
2020,RUNNELS,330,77000,46500,369.8805,31160.7912,18817.8804,6960367.011
2020,SAN PATRICIO,1073,112000,111500,1202.67205,45324.7872,45122.4444,54267502.71
2020,STONEWALL,153,14600,4090,171.49005,5908.40976,1655.164104,283844.175
2020,SWISHER,591,100500,39800,662.42235,40670.9028,16106.48688,10669296.89
2020,TAYLOR,435,28500,9250,487.56975,11533.5396,3743.3418,1825140.226
2020,TERRY,413,264000,77900,462.91105,106836.9984,31525.00824,14593274.67
2020,TOM GREEN,719,97200,54100,805.89115,39335.44032,21893.49096,17643770.61
2020,TRAVIS,566,1800,1780,634.4011,728.43408,720.340368,456984.7218
2020,UVALDE,1737,15000,13900,1946.91645,6070.284,5625.12984,10951657.82
2020,VICTORIA,976,21200,20900,1093.9496,8579.33472,8457.92904,9252548.09
2020,WHARTON,1007,71600,69100,1128.69595,28975.48896,27963.77496,31562599.54
2020,WHEELER,630,13200,8540,706.1355,5341.84992,3456.015024,2440414.897
2020,WICHITA,575,14600,11100,644.48875,5908.40976,4492.01016,2895050.013
2020,WILBARGER,483,36100,29200,541.37055,14609.15016,11816.81952,6397278.083
2020,WILLACY,701,63600,3110,785.71585,25738.00416,1258.572216,988880.1385
2020,WILLIAMSON,588,12200,12000,659.0598,4937.16432,4856.2272,3200544.127
2020,YOAKUM,410,143500,33800,459.5485,58072.3836,13678.37328,6285875.923
2020,ZAVALA,1364,6500,6370,1528.8394,2630.4564,2577.847272,3941114.477
2021,ATASCOSA,1109,3100,3030,1243.02265,1254.52536,1226.197368,1524191.102
2021,AUSTIN,1215,2700,2450,1361.83275,1092.65112,991.47972,1350229.554
