year,county,yield_bu_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
2017,SHERMAN,36.6,91000,66000,2461.385579,36826.3896,26709.2496,65741761.8
2017,SWISHER,28.3,147000,92000,1903.202511,59488.7832,37231.0752,70858275.8
2017,TAYLOR,23.3,73000,34300,1566.94765,29542.0488,13880.71608,21750355.45
2017,THROCKMORTON,23.8,58000,25600,1600.573136,23471.7648,10359.95136,16581859.84
2017,TOM GREEN,33.1,44600,27700,2226.007177,18048.97776,11209.79112,24953075.49
2017,TRAVIS,23.6,2400,1100,1587.122942,971.24544,445.15416,706514.38
2017,UVALDE,36.4,11900,8500,2447.935385,4815.75864,3439.8276,8420475.7
2017,WHEELER,27.6,14800,4900,1856.12683,5989.34688,1982.95944,3680624.22
2017,WICHITA,20.7,85100,42100,1392.095123,34438.74456,17037.26376,23717491.79
2017,WILBARGER,26.4,113500,43400,1775.425664,45931.8156,17563.35504,31182431.28
2017,WILLIAMSON,29.5,14500,10000,1983.903677,5867.9412,4046.856,8028572.5
2017,WILSON,50,2900,1480,3362.548606,1173.58824,598.934688,2013947
2017,WISE,18.1,9100,1600,1217.242595,3682.63896,647.49696,788160.88
2017,YOAKUM,20.8,21800,7100,1398.82022,8822.14608,2873.26776,4019185.04
2017,YOUNG,23.8,60000,21500,1600.573136,24281.136,8700.7404,13926171.35
2017,ZAVALA,22.7,9600,6300,1526.597067,3884.98176,2549.51928,3892088.655
2018,ARCHER,29.2,68800,28000,1963.728386,27842.36928,11331.1968,22251392.8
2018,ARMSTRONG,19.3,56600,13400,1297.943762,22905.20496,5422.78704,7038472.61
2018,BAYLOR,27.3,120700,35400,1835.951539,48845.55192,14325.87024,26301603.51
2018,BELL,47.9,11200,9700,3221.321564,4532.47872,3925.45032,12645137.77
2018,BOSQUE,33.7,5100,3000,2266.35776,2063.89656,1214.0568,2751487.05
2018,BRISCOE,14.2,40700,12300,954.963804,16470.70392,4977.63288,4753459.23
2018,CALLAHAN,29.7,29600,9300,1997.353872,11978.69376,3763.57608,7517193.255
2018,CARSON,20,67300,38300,1345.019442,27235.34088,15499.45848,20847073
2018,CASTRO,38.1,121500,53000,2562.262037,49169.3004,21448.3368,54956259.15
2018,CHILDRESS,12.8,38600,4300,860.812443,15620.86416,1740.14808,1497941.12
2018,CLAY,30,64000,21000,2017.529163,25899.8784,8498.3976,17145765
2018,COKE,15.9,9300,2700,1069.290457,3763.57608,1092.65112,1168361.415
2018,COLEMAN,20.5,42600,21000,1378.644928,17239.60656,8498.3976,11716272.75
2018,COLLIN,54.3,27800,23000,3651.727786,11250.25968,9307.7688,33989437.95
2018,COLLINGSWORTH,30.4,28500,2600,2044.429552,11533.5396,1052.18256,2151113.12
2018,CONCHO,25.2,46900,25300,1694.724497,18979.75464,10238.54568,17351514.18
2018,COOKE,39.4,26200,18000,2649.688301,10602.76272,7284.3408,19301232.6
2018,CORYELL,43,13000,9300,2891.791801,5260.9128,3763.57608,10883478.45
2018,DALLAM,48,95600,40000,3228.046661,38687.94336,16187.424,52253760
2018,DAWSON,29.1,18300,4700,1957.003288,7405.74648,1902.02232,3722263.935
2018,DEAF SMITH,19,187000,68000,1277.76847,75676.2072,27518.6208,35162426
2018,DELTA,53.3,6000,6000,3584.476814,2428.1136,2428.1136,8703516.9
2018,DENTON,39.4,31900,24500,2649.688301,12909.47064,9914.7972,26271122.15
2018,ELLIS,54.6,20000,15200,3671.903077,8093.712,6151.22112,22586687.76
2018,FALLS,57.5,14300,11700,3866.930896,5787.00408,4734.82152,18309227.63
2018,FANNIN,47.1,28100,22100,3167.520787,11371.66536,8943.55176,28328886.11
2018,FISHER,17.5,62600,5100,1176.892012,25333.31856,2063.89656,2428983.375
2018,FLOYD,17.2,85700,30000,1156.71672,34681.55592,12140.568,14043198
2018,FOARD,20.5,84600,8700,1378.644928,34236.40176,3520.76472,4853884.425
2018,GAINES,46.4,13000,2900,3120.445106,5260.9128,1173.58824,3662117.68
2018,GILLESPIE,30.6,4200,2500,2057.879747,1699.67952,1011.714,2081985.75
2018,GRAY,11.4,33800,9000,766.6610821,13678.37328,3642.1704,2792310.3
2018,GRAYSON,56.8,37000,34500,3819.855216,14973.3672,13961.6532,53331493.8
2018,HAMILTON,29.5,7200,4000,1983.903677,2913.73632,1618.7424,3211429
2018,HARDEMAN,16.9,76000,21600,1136.541429,30756.1056,8741.20896,9934746.12
2018,HARTLEY,46.9,69000,42300,3154.070592,27923.3064,17118.20088,53992013.99
2018,HILL,58.1,32000,27000,3907.28148,12949.9392,10926.5112,42692954.85
2018,HUNT,54,16000,15000,3631.552494,6474.9696,6070.284,22044555
2018,HUTCHINSON,36.2,31500,8700,2434.48519,12747.5964,3520.76472,8571249.57
2018,JACK,27.8,8100,2500,1869.577025,3277.95336,1011.714,1891477.25
2018,JOHNSON,46.4,15000,7400,3120.445106,6070.284,2994.67344,9344714.08
2018,JONES,17.3,120000,26000,1163.441818,48562.272,10521.8256,12241531.9
2018,KAUFMAN,53.4,10700,6200,3591.201911,4330.13592,2509.05072,9010507.74
2018,KNOX,26.7,155300,45100,1795.600955,62847.67368,18251.32056,32772088.64
2018,LAMAR,29.5,11000,9500,1983.903677,4451.5416,3844.5132,7627143.875
2018,MCCULLOCH,17.3,31500,19800,1163.441818,12747.5964,8012.77488,9322397.37
2018,MCLENNAN,51.8,22000,13000,3483.600355,8903.0832,5260.9128,18326917.7
2018,MILAM,51.2,7000,5900,3443.249772,2832.7992,2387.64504,8221258.24
2018,MILLS,30.5,2600,1000,2051.154649,1052.18256,404.6856,830072.75
2018,MOORE,31,88300,44600,2084.780135,35733.73848,18048.97776,37628150.3
2018,NAVARRO,39.6,5300,4900,2663.138496,2144.83368,1982.95944,5280895.62
2018,OCHILTREE,28.3,126500,85200,1903.202511,51192.7284,34479.21312,65620924.98
2018,OLDHAM,14,37900,7800,941.5136096,15337.58424,3156.54768,2971932.6
2018,RANDALL,18.3,97700,26800,1230.69279,39537.78312,10845.57408,13347569.82
2018,RUNNELS,30.4,88700,80200,2044.429552,35895.61272,32455.78512,66353566.24
2018,SAN SABA,27.1,16500,5600,1822.501344,6677.3124,2266.23936,4130224.28
2018,SWISHER,17.1,143100,15600,1149.991623,57910.50936,6313.09536,7260006.78
2018,TAYLOR,27.1,62000,41000,1822.501344,25090.5072,16592.1096,30239142.05
2018,THROCKMORTON,29.1,52000,22500,1957.003288,21043.6512,9105.426,17819348.63
2018,TOM GREEN,32.6,48400,23400,2192.381691,19586.78304,9469.64304,20761072.02
2018,UVALDE,50.4,8200,4800,3389.448994,3318.42192,1942.49088,6583973.76
2018,WICHITA,32.3,81300,41700,2172.206399,32900.93928,16875.38952,36656829.11
2018,WILLIAMSON,49.4,8300,6700,3322.198022,3358.89048,2711.39352,9007786.19
2018,WISE,33.7,8100,3100,2266.35776,3277.95336,1254.52536,2843203.285
2018,YOUNG,35.8,56000,26000,2407.584802,22662.3936,10521.8256,25332187.4
2018,ZAVALA,32.6,7300,6900,2192.381691,2954.20488,2792.33064,6121854.57
2019,ARCHER,28.1,75000,14000,1889.752316,30351.42,5665.5984,10706577.7
2019,ARMSTRONG,34.7,67000,41500,2333.608732,27113.9352,16794.4524,39191680.78
2019,BAILEY,36.3,45500,6700,2441.210288,18413.1948,2711.39352,6619081.755
2019,BAYLOR,22.1,114300,34800,1486.246484,46255.56408,14083.05888,20930896.74
2019,BELL,47.6,18400,17400,3201.146273,7446.21504,7041.52944,22540965.72
2019,BEXAR,45.8,2800,2500,3080.094523,1133.11968,1011.714,3116174.75
2019,BOSQUE,29,3500,1000,1950.278191,1416.3996,404.6856,789249.5
2019,BRISCOE,18.3,47000,23200,1230.69279,19020.2232,9388.70592,11554612.68
2019,BROWN,38.9,9000,2700,2616.062815,3642.1704,1092.65112,2858443.965
2019,CALLAHAN,27.6,25300,5000,1856.12683,10238.54568,2023.428,3755739
2019,CARSON,34.9,78500,58100,2347.058927,31767.8196,23512.23336,55184597.2
2019,CHILDRESS,24.8,35400,19400,1667.824108,14325.87024,7850.90064,13093921.36
2019,CLAY,25.4,70200,12000,1708.174692,28408.92912,4856.2272,8295284.4
2019,COCHRAN,30.9,7600,700,2078.055038,3075.61056,283.27992,588671.265
2019,COKE,34,7500,4500,2286.533052,3035.142,1821.0852,4163971.5
2019,COLEMAN,22.7,36000,24000,1526.597067,14568.6816,9712.4544,14827004.4
2019,COLLINGSWORTH,31,32000,6200,2084.780135,12949.9392,2509.05072,5230819.1
2019,CONCHO,32.9,46000,35000,2212.556983,18615.5376,14163.996,31338648.25
2019,COOKE,46.3,25200,12000,3113.720009,10198.07712,4856.2272,15120931.8
2019,CORYELL,30.7,13000,7000,2064.604844,5260.9128,2832.7992,5848610.95
2019,COTTLE,19,23500,5100,1277.76847,9510.1116,2063.89656,2637181.95
2019,CROSBY,21.6,20600,5100,1452.620998,8336.52336,2063.89656,2998059.48
2019,DALLAM,45.5,89000,41500,3059.919231,36017.0184,16794.4524,51389667.88
2019,DAWSON,41.4,20000,5700,2784.190245,8093.712,2306.70792,6422313.69
2019,DEAF SMITH,40.5,227000,116000,2723.664371,91863.6312,46943.5296,127858419
2019,DELTA,42.5,6000,4000,2858.166315,2428.1136,1618.7424,4626635
2019,DENTON,35.6,27100,17000,2394.134607,10966.97976,6879.6552,16470820.6
2019,DICKENS,25.5,7400,2200,1714.899789,2994.67344,890.30832,1526789.55
2019,ELLIS,45.5,15100,10000,3059.919231,6110.75256,4046.856,12383052.5
2019,FALLS,56,20300,11200,3766.054438,8215.11768,4532.47872,17069561.6
2019,FANNIN,46.4,17200,8100,3120.445106,6960.59232,3277.95336,10228673.52
2019,FISHER,26.8,48700,13100,1802.326053,19708.18872,5301.38136,9554817.74
2019,FLOYD,24.1,90000,62000,1620.748428,36421.704,25090.5072,40665400.1
2019,FOARD,30.9,79400,47100,2078.055038,32132.03664,19060.69176,39609166.55
2019,FRIO,50.3,3400,3300,3382.723897,1375.93104,1335.46248,4517500.845
2019,GAINES,30.8,21000,1600,2071.329941,8498.3976,647.49696,1341179.84
2019,GILLESPIE,29.5,3000,2000,1983.903677,1214.0568,809.3712,1605714.5
2019,GLASSCOCK,33,12800,4400,2219.28208,5179.97568,1780.61664,3951690.6
2019,GRAY,34.1,39500,28200,2293.258149,15985.0812,11412.13392,26170969.11
2019,GRAYSON,53.7,25000,15000,3611.377202,10117.14,6070.284,21922085.25
2019,GUADALUPE,42.7,3000,3000,2871.616509,1214.0568,1214.0568,3486305.55
2019,HALE,25.4,76000,29500,1708.174692,30756.1056,11938.2252,20392574.15
2019,HANSFORD,32.8,166000,107500,2205.831885,67177.8096,43503.702,95961853
2019,HARDEMAN,32.8,94200,49800,2205.831885,38121.38352,20153.34288,44454886.32
2019,HASKELL,29.7,104500,59200,1997.353872,42289.6452,23957.38752,47851380.72
2019,HILL,46.8,40000,28000,3147.345495,16187.424,11331.1968,35663191.2
2019,HUNT,41.7,9000,6000,2804.365537,3642.1704,2428.1136,6809318.1
2019,HUTCHINSON,28.8,38000,28600,1936.827997,15378.0528,11574.00816,22416863.04
2019,JOHNSON,51.7,13000,6000,3476.875258,5260.9128,2428.1136,8442248.1
2019,JONES,24.8,95300,31200,1667.824108,38566.53768,12626.19072,21058265.28
2019,KARNES,47.9,2000,2000,3221.321564,809.3712,809.3712,2607244.9
2019,KNOX,35.2,160600,80800,2367.234218,64992.50736,32698.59648,77405236.48
2019,LAMAR,41.7,9000,6000,2804.365537,3642.1704,2428.1136,6809318.1
2019,LAMB,27.6,42000,6200,1856.12683,16996.7952,2509.05072,4657116.36
2019,LIMESTONE,58.3,5300,3000,3920.731674,2144.83368,1214.0568,4759990.95
2019,MCCULLOCH,26.7,28200,18000,1795.600955,11412.13392,7284.3408,13079769.3
2019,MCLENNAN,48.4,25000,19000,3254.94705,10117.14,7689.0264,25027373.8
2019,MEDINA,42.9,9200,8560,2885.066704,3723.10752,3464.108736,9994184.772
2019,MILAM,50.3,9200,6200,3382.723897,3723.10752,2509.05072,8487425.83
2019,MONTAGUE,33.5,15000,2000,2252.907566,6070.284,809.3712,1823438.5
2019,MOORE,43.8,84000,39300,2945.592579,33993.5904,15904.14408,46847128.77
2019,NAVARRO,48,3000,1000,3228.046661,1214.0568,404.6856,1306344
2019,OCHILTREE,42.9,122000,84500,2885.066704,49371.6432,34195.9332,98657548.28
2019,OLDHAM,25.5,42500,24500,1714.899789,17199.138,9914.7972,17002883.63
2019,PARMER,24.7,166000,58500,1661.099011,67177.8096,23674.1076,39325036.73
2019,POTTER,38,13000,7900,2555.53694,5260.9128,3197.01624,8170093.1
2019,RANDALL,33.7,109000,55000,2266.35776,44110.7304,22257.708,50443929.25
2019,REAGAN,29.8,8200,5100,2004.078969,3318.42192,2063.89656,4136211.69
2019,RUNNELS,38.6,106700,37600,2595.887524,43179.95352,15216.17856,39499488.08
2019,SAN SABA,31.3,16400,9500,2104.955427,6636.84384,3844.5132,8092528.925
2019,SHACKELFORD,21,14000,3000,1412.270414,5665.5984,1214.0568,1714576.5
2019,SHERMAN,49.3,87000,58800,3315.472925,35207.6472,23795.51328,78893380.02
2019,SWISHER,15.9,158000,73300,1069.290457,63940.3248,29663.45448,31718848.79
2019,TAYLOR,20.9,49000,17000,1405.545317,19829.5944,6879.6552,9669667.15
2019,TERRY,23.3,32500,4800,1566.94765,13152.282,1942.49088,3043781.52
2019,THROCKMORTON,28,45200,15200,1883.027219,18291.78912,6151.22112,11582916.8
2019,TOM GREEN,42.7,45100,26000,2871.616509,18251.32056,10521.8256,30214648.1
2019,UPTON,19.4,10000,7000,1304.668859,4046.856,2832.7992,3695864.9
2019,UVALDE,39.6,16800,14500,2663.138496,6798.71808,5867.9412,15627140.1
2019,WICHITA,33,76100,42000,2219.28208,30796.57416,16996.7952,37720683
2019,WILBARGER,35.5,132500,71000,2387.40951,53620.842,28732.6776,68596667.75
2019,WILLIAMSON,47.6,12100,8100,3201.146273,4896.69576,3277.95336,10493208.18
2019,WISE,38,8200,1500,2555.53694,3318.42192,607.0284,1551283.5
2019,YOAKUM,20.8,15500,1600,1398.82022,6272.6268,647.49696,905731.84
2019,YOUNG,22.6,55000,10400,1519.87197,22257.708,4208.73024,6396731.12
2020,ARCHER,16.1,84000,28500,1082.740651,33993.5904,11533.5396,12487832.18
2020,ARMSTRONG,23.6,55700,25800,1587.122942,22540.98792,10440.88848,16570973.64
2020,BAYLOR,28.9,131000,57700,1943.553094,53013.8136,23350.35912,45382662.72
2020,BELL,40.9,18800,12700,2750.564759,7608.08928,5139.50712,14136547.17
2020,BEXAR,28.3,2300,1450,1903.202511,930.77688,586.79412,1116788.043
2020,BRISCOE,16.4,44800,12800,1102.915943,18129.91488,5179.97568,5713077.76
2020,BROWN,33.3,9200,1880,2239.457371,3723.10752,760.808928,1703799.162
2020,CALLAHAN,40.1,28300,7150,2696.763982,11452.60248,2893.50204,7803092.083
2020,CARSON,28.9,68600,43300,1943.553094,27761.43216,17522.88648,34056660.24
2020,CASTRO,29.8,166500,25500,2004.078969,67380.1524,10319.4828,20681058.45
2020,CHILDRESS,18.2,35700,16600,1223.967692,14447.27592,6717.78096,8222346.86
2020,CLAY,22.2,65800,15300,1492.971581,26628.31248,6191.68968,9244016.73
2020,COKE,29.2,11200,5310,1963.728386,4532.47872,2148.880536,4219817.706
2020,COLEMAN,29,37900,16200,1950.278191,15337.58424,6555.90672,12785841.9
2020,COLLIN,46.8,17700,5410,3147.345495,7162.93512,2189.349096,6890638.014
2020,COLLINGSWORTH,25.7,33300,3400,1728.349983,13476.03048,1375.93104,2378090.39
2020,CONCHO,27.9,46200,24400,1876.302122,18696.47472,9874.32864,18527223.78
2020,COOKE,38,25200,8300,2555.53694,10198.07712,3358.89048,8583768.7
2020,CORYELL,38.7,13100,7000,2602.612621,5301.38136,2832.7992,7372678.95
2020,COTTLE,14.2,22000,4310,954.963804,8903.0832,1744.194936,1665643.031
2020,CROSBY,21.2,24800,7800,1425.720609,10036.20288,3156.54768,4500355.08
2020,DALLAM,37.7,89100,25100,2535.361649,36057.48696,10157.60856,25753211.19
2020,DEAF SMITH,29.6,209500,98700,1990.628775,84781.6332,39942.46872,79510627.56
2020,DENTON,28.4,24000,10400,1909.927608,9712.4544,4208.73024,8038370.08
2020,ELLIS,53.8,30100,20000,3618.1023,12181.03656,8093.712,29283878
2020,FALLS,42.2,17500,10800,2837.991023,7081.998,4370.60448,12403736.28
2020,FANNIN,48.5,23800,11100,3261.672147,9631.51728,4492.01016,14651464.43
2020,FISHER,25.5,53100,20300,1714.899789,21488.80536,8215.11768,14088103.58
2020,FLOYD,25,114500,53900,1681.274303,46336.5012,21812.55384,36672886.25
2020,FOARD,20.1,83900,36000,1351.744539,33953.12184,14568.6816,19693135.8
2020,GILLESPIE,35.4,3000,1320,2380.684413,1214.0568,534.184992,1271725.884
2020,GLASSCOCK,15.4,13300,2280,1035.664971,5382.31848,922.683168,955590.636
2020,GRAY,32.4,41600,26900,2178.931496,16834.92096,10886.04264,23719941.18
2020,GRAYSON,43.7,25300,12000,2938.867481,10238.54568,4856.2272,14271808.2
2020,GUADALUPE,27.1,4300,2820,1822.501344,1740.14808,1141.213392,2079862.941
2020,HALE,29.7,93600,42400,1997.353872,37878.57216,17158.66944,34271934.84
2020,HAMILTON,37.5,7200,3200,2521.911454,2913.73632,1294.99392,3265860
2020,HANSFORD,28.9,160000,86700,1943.553094,64749.696,35086.24152,68191973.27
2020,HARDEMAN,17.1,89300,32400,1149.991623,36138.42408,13111.81344,15078475.62
2020,HARTLEY,33.9,82600,25900,2279.807955,33427.03056,10481.35704,23895481.16
2020,HASKELL,28.2,157000,89100,1896.477414,63535.6392,36057.48696,68382209.61
2020,HAYS,38.5,600,550,2589.162426,242.81136,222.57708,576288.2125
2020,HEMPHILL,24.8,7500,1660,1667.824108,3035.142,671.778096,1120407.704
2020,HILL,46.1,34300,22000,3100.269814,13880.71608,8903.0832,27601960.1
2020,HUNT,39.2,16000,9320,2636.238107,6474.9696,3771.669792,9943019.632
2020,HUTCHINSON,32.6,40900,21000,2192.381691,16551.64104,8498.3976,18631731.3
2020,JOHNSON,48.1,15000,7520,3234.771759,6070.284,3043.235712,9844172.936
2020,JONES,30,142000,64900,2017.529163,57465.3552,26264.09544,52988578.5
2020,KNOX,29.5,178000,92000,1983.903677,72034.0368,37231.0752,73862867
2020,LAMAR,47.4,8300,4580,3187.696078,3358.89048,1853.460048,5908267.326
2020,LAMB,32.2,61700,11800,2165.481302,24969.10152,4775.29008,10340801.38
2020,LIMESTONE,32.3,5600,3590,2172.206399,2266.23936,1452.821304,3155827.734
2020,LUBBOCK,16.8,24900,1750,1129.816331,10076.67144,708.1998,800135.7
2020,LYNN,17,18000,3990,1143.266526,7284.3408,1614.695544,1846027.365
2020,MCCULLOCH,35.1,33100,15800,2360.509121,13395.09336,6394.03248,15093171.99
2020,MCLENNAN,45.3,26300,17100,3046.469037,10643.23128,6920.12376,21081942.77
2020,MEDINA,46.5,6100,3400,3127.170203,2468.58216,1375.93104,4302770.55
2020,MILAM,37.9,9900,5810,2548.811843,4006.38744,2351.223336,5992825.885
2020,MITCHELL,23,22300,6990,1546.772359,9024.48888,2828.752344,4375435.935
2020,MONTAGUE,15.8,14100,2560,1062.565359,5706.06696,1035.995136,1100812.544
2020,MOORE,40.7,89500,40100,2737.114565,36219.3612,16227.89256,44417601.09
2020,NAVARRO,36.7,8300,3600,2468.110677,3358.89048,1456.86816,3595711.86
2020,OCHILTREE,34,121000,74400,2286.533052,48966.9576,30108.60864,68844328.8
2020,OLDHAM,24.1,37500,17400,1620.748428,15175.71,7041.52944,11412547.77
2020,PARMER,28.2,182500,57300,1896.477414,73855.122,23188.48488,43976437.83
2020,POTTER,21.8,12100,7280,1466.071192,4896.69576,2946.111168,4319208.712
2020,RANDALL,23.5,98200,41900,1580.397845,39740.12592,16956.32664,26797742.08
2020,ROBERTS,10.2,8000,2600,685.9599155,3237.4848,1052.18256,721755.06
2020,RUNNELS,32.4,114000,62500,2178.931496,46134.1584,25292.85,55111387.5
2020,SAN SABA,34.2,16900,6170,2299.983246,6839.18664,2496.910152,5742851.517
2020,SCHLEICHER,23.8,4800,1500,1600.573136,1942.49088,607.0284,971593.35
2020,SHERMAN,39.3,83000,38600,2642.963204,33588.9048,15620.86416,41285369.19
2020,SWISHER,24.8,151000,36800,1667.824108,61107.5256,14892.43008,24837953.92
2020,TAYLOR,25.7,63200,24300,1728.349983,25576.12992,9833.86008,16996351.91
2020,TERRY,19.7,34200,9750,1324.844151,13840.24752,3945.6846,5227417.163
2020,THROCKMORTON,37.5,55400,26400,2521.911454,22419.58224,10683.69984,26943345
2020,TOM GREEN,28.6,46400,25000,1923.377802,18777.41184,10117.14,19459082.5
2020,TRAVIS,34,1900,950,2286.533052,768.90264,384.45132,879060.65
2020,UVALDE,26,8400,4150,1748.525275,3399.35904,1679.44524,2936552.45
2020,WICHITA,19.8,79900,36400,1331.569248,32334.37944,14730.55584,19614755.16
2020,WILBARGER,25.3,135500,50800,1701.449594,54834.8988,20558.02848,34978449.22
2020,WILLIAMSON,47.6,14000,6780,3201.146273,5665.5984,2743.768368,8783203.884
2020,WISE,29.4,8700,4250,1977.17858,3520.76472,1719.9138,3400576.725
2020,YOUNG,31.1,61200,18900,2091.505233,24766.75872,7648.55784,15996998.75
2020,ZAVALA,32,10200,2940,2152.031108,4127.79312,1189.775664,2560434.24
2021,ARCHER,33.2,79400,18700,2232.732274,32132.03664,7567.62072,16896471.02
2021,ARMSTRONG,28.6,69600,35700,1923.377802,28166.11776,14447.27592,27787569.81
2021,BAYLOR,29.1,118500,47300,1957.003288,47955.2436,19141.62888,37460230.67
2021,BELL,49,18200,12100,3295.297634,7365.27792,4896.69576,16136069.95
2021,BOSQUE,51.5,7000,3340,3463.425064,2832.7992,1351.649904,4681338.155
2021,BROWN,28.7,7900,2490,1930.1029,3197.01624,1007.667144,1944901.277
2021,CALLAHAN,31.3,29300,5270,2104.955427,11857.28808,2132.693112,4489223.941
2021,CARSON,45.2,82500,59500,3039.743939,33386.562,24078.7932,73193365.7
2021,CASTRO,42.6,202000,52000,2864.891412,81746.4912,21043.6512,60287775.6
2021,CHILDRESS,21.6,36600,15800,1452.620998,14811.49296,6394.03248,9288105.84
2021,CLAY,33.5,59100,13000,2252.907566,23916.91896,5260.9128,11852350.25
2021,COLEMAN,21.6,41100,12100,1452.620998,16632.57816,4896.69576,7113043.08
2021,COLLIN,60.2,34700,20500,4048.508521,14042.59032,8296.0548,33586648.55
2021,COLLINGSWORTH,27.5,33500,8160,1849.401733,13556.9676,3302.234496,6107158.2
2021,CONCHO,47,49600,7260,3160.795689,20072.40576,2938.017456,9286472.91
2021,COOKE,49.7,26500,12900,3342.373314,10724.1684,5220.44424,17448673.52
2021,CORYELL,37.4,12400,8900,2515.186357,5018.10144,3601.70184,9058951.33
2021,COTTLE,29.6,22600,7420,1990.628775,9145.89456,3002.767152,5977394.696
2021,CROSBY,26.8,39400,8910,1802.326053,15944.61264,3605.748696,6498734.814
2021,DALLAM,51.6,1.00E+05,40700,3470.150161,40468.56,16470.70392,57155815.86
2021,DAWSON,57.8,11300,2940,3887.106188,4572.94728,1189.775664,4624784.346
2021,DEAF SMITH,37.7,225500,60200,2535.361649,91256.6028,24362.07312,61766665.87
2021,DELTA,58.9,12900,9080,3961.082257,5220.44424,3674.545248,14555175.99
2021,DENTON,44.5,28900,17600,2992.668259,11695.41384,7122.46656,21315179.6
2021,ELLIS,52.6,33300,20800,3537.401133,13476.03048,8417.46048,29775934.24
2021,FALLS,48.8,17500,12100,3281.847439,7081.998,4896.69576,16070208.44
2021,FANNIN,53.3,41000,17000,3584.476814,16592.1096,6879.6552,24659964.55
2021,FISHER,24.6,52100,9400,1654.373914,21084.11976,3804.04464,6293312.22
2021,FLOYD,22.3,152500,48400,1499.696678,61714.554,19586.78304,29374233.46
2021,FOARD,27.7,75900,30300,1862.851928,30715.63704,12261.97368,22842241.31
2021,GILLESPIE,41.9,2300,1060,2817.815732,930.77688,428.966736,1208749.217
2021,GRAY,51.2,43500,21500,3443.249772,17603.8236,8700.7404,29958822.4
2021,GRAYSON,58.2,43200,27900,3914.006577,17482.41792,11290.72824,44191984.59
2021,GUADALUPE,18.9,2400,1390,1271.043373,971.24544,562.512984,714978.4005
2021,HALE,47.5,115500,24000,3194.421175,46741.1868,9712.4544,31025670
2021,HAMILTON,43,7000,2370,2891.791801,2832.7992,959.104872,2773531.605
2021,HANSFORD,36.3,181000,100800,2441.210288,73248.0936,40792.30848,99582603.12
2021,HARDEMAN,27.1,86800,44000,1822.501344,35126.71008,17806.1664,32451762.2
2021,HARTLEY,35,99300,20000,2353.784024,40185.28008,8093.712,19050850
2021,HASKELL,32.3,166000,82000,2172.206399,67177.8096,33184.2192,72082973.3
2021,HEMPHILL,22.1,4900,960,1486.246484,1982.95944,388.498176,577404.048
2021,HILL,60.6,40700,23800,4075.40891,16470.70392,9631.51728,39252371.34
2021,HUNT,60.1,22300,15300,4041.783424,9024.48888,6191.68968,25025468.72
2021,HUTCHINSON,36.2,46800,25000,2434.48519,18939.28608,10117.14,24630027.5
2021,JACK,16.5,8000,1530,1109.64104,3237.4848,619.168968,687055.2975
2021,JOHNSON,58.4,16500,9690,3927.456771,6677.3124,3921.403464,15401142.59
2021,JONES,33.2,141000,41800,2232.732274,57060.6696,16915.85808,37768582.28
2021,LAMAR,49.9,20600,15300,3355.823508,8336.52336,6191.68968,20778217.79
2021,LAMB,45.9,62000,10800,3086.81962,25090.5072,4370.60448,13491267.66
2021,LIPSCOMB,44.8,21700,11600,3012.843551,8781.67752,4694.35296,14143351.04
2021,LUBBOCK,17.5,40000,7500,1176.892012,16187.424,3035.142,3572034.375
2021,LYNN,34.2,16300,1600,2299.983246,6596.37528,647.49696,1489232.16
2021,MCCULLOCH,28.6,34100,9630,1923.377802,13799.77896,3897.122328,7495638.579
2021,MCLENNAN,56.1,27100,16700,3772.779536,10966.97976,6758.24952,25497385.49
2021,MEDINA,31.5,5900,2680,2118.405622,2387.64504,1084.557408,2297532.51
2021,MILAM,47,11900,5470,3160.795689,4815.75864,2213.630232,6996832.895
2021,MITCHELL,28.9,24400,10000,1943.553094,9874.32864,4046.856,7865279.5
2021,MONTAGUE,21.1,15200,2780,1418.995512,6151.22112,1125.025968,1596406.799
2021,MOORE,36.6,106500,43700,2461.385579,43099.0164,17684.76072,43529015.01
2021,NAVARRO,50.3,7400,4410,3382.723897,2994.67344,1784.663496,6037023.857
2021,NOLAN,38.3,19000,6780,2575.712232,7689.0264,2743.768368,7067157.747
2021,OCHILTREE,45.7,121500,66600,3073.369426,49169.3004,26952.06096,82833640.11
2021,OLDHAM,23.5,39000,11600,1580.397845,15782.7384,4694.35296,7418945.3
2021,POTTER,22.7,11800,5600,1526.597067,4775.29008,2266.23936,3459634.36
2021,RANDALL,26.3,100500,20300,1768.700567,40670.9028,8215.11768,14530083.3
2021,RUNNELS,24.5,121000,28000,1647.648817,48966.9576,11331.1968,18669833
2021,SAN SABA,42.7,14300,3160,2871.616509,5787.00408,1278.806496,3672241.846
2021,SCURRY,26.3,20900,6080,1768.700567,8457.92904,2460.488448,4351867.312
2021,SHERMAN,54.2,98000,55000,3645.002689,39659.1888,22257.708,81129405.5
2021,SWISHER,34.2,198500,36300,2299.983246,80330.0916,14690.08728,33786954.63
2021,TAYLOR,34.5,68000,19600,2320.158538,27518.6208,7931.83776,18403121.1
2021,THROCKMORTON,31,60200,33200,2084.780135,24362.07312,13435.56192,28010192.6
2021,TOM GREEN,40.1,52500,15800,2696.763982,21245.994,6394.03248,17243196.49
